지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m )
108,서울,2020-09-22 11:00,22.1,,2.9,70,46,12.2,9.9,1010,1019.9,1,2.58,0,0,
108,서울,2020-09-22 12:00,23.2,,2.2,70,45,12.7,10.5,1009.2,1019.1,1,2.94,0,0,
108,서울,2020-09-22 13:00,24,,2.1,90,38,11.2,8.7,1008.5,1018.3,1,3.05,0,0,
108,서울,2020-09-22 14:00,24.7,,2,50,36,11.2,8.6,1007.6,1017.4,1,2.93,0,0,
108,서울,2020-09-22 15:00,25.5,,2.1,50,37,12,9.7,1007.3,1017.1,1,2.55,0,0,
108,서울,2020-09-22 16:00,25.2,,3.8,50,40,12.8,10.6,1006.9,1016.7,1,2,2,2,18
108,서울,2020-09-22 17:00,24.8,,3.4,50,42,13.1,11,1006.8,1016.6,1,1.34,3,3,19
108,서울,2020-09-22 18:00,23.8,,2,70,45,13.2,11.1,1007.1,1016.9,0.8,0.43,7,7,18
108,서울,2020-09-22 19:00,22.4,,3.4,70,50,13.5,11.4,1007.5,1017.4,0.1,0.04,5,4,20
108,서울,2020-09-22 20:00,21.1,,3.4,50,55,13.7,11.6,1007.3,1017.3,,,0,0,
108,서울,2020-09-22 21:00,20.2,,2.7,50,58,13.7,11.6,1008.2,1018.2,,,2,0,
108,서울,2020-09-22 22:00,19.2,,3.3,50,58,12.9,10.7,1008.5,1018.5,,,3,0,
108,서울,2020-09-22 23:00,18.4,,3.5,70,57,12,9.7,1008.8,1018.8,,,2,0,
108,서울,2020-09-23 00:00,18.1,,3.4,50,58,11.9,9.6,1009,1019,,,5,0,
108,서울,2020-09-23 01:00,17.6,,2.7,70,59,11.8,9.4,1009.2,1019.3,,,6,5,19
108,서울,2020-09-23 02:00,17,,2.5,70,61,11.8,9.4,1008.8,1018.9,,,7,0,
108,서울,2020-09-23 03:00,16.3,,3.1,50,64,11.8,9.4,1008.3,1018.4,,,6,0,
108,서울,2020-09-23 04:00,16,,3,50,64,11.6,9.1,1008.1,1018.3,,,6,0,
108,서울,2020-09-23 05:00,15.3,,2.8,50,67,11.6,9.1,1008.5,1018.7,,,7,0,
108,서울,2020-09-23 06:00,15.4,,3.5,50,67,11.6,9.2,1008.4,1018.6,,,8,0,
108,서울,2020-09-23 07:00,15.4,,3.9,50,66,11.5,9,1008.4,1018.6,0,0.04,9,0,
108,서울,2020-09-23 08:00,15.7,,3.2,50,66,11.7,9.3,1008.9,1019.1,0,0.22,9,0,
108,서울,2020-09-23 09:00,17.2,,3.1,50,64,12.5,10.3,1009,1019.1,0.1,0.6,9,0,
108,서울,2020-09-23 10:00,19.8,,3.4,70,59,13.6,11.5,1009.2,1019.2,0.7,1.7,7,0,
108,서울,2020-09-23 11:00,21.1,,3.6,50,58,14.5,12.5,1008.9,1018.9,1,2.2,8,0,
108,서울,2020-09-23 12:00,22.8,,3.7,50,53,14.7,12.7,1008.6,1018.5,1,2.67,8,0,
108,서울,2020-09-23 13:00,22.7,,4.7,50,54,14.9,12.9,1008,1017.9,0.8,2.11,8,0,
108,서울,2020-09-23 14:00,23.7,,4.8,50,51,14.9,12.9,1007.2,1017,0.9,2.63,7,1,10
108,서울,2020-09-23 15:00,23.2,,3.5,70,54,15.3,13.3,1007.1,1016.9,0.4,1.47,8,2,14
108,서울,2020-09-23 16:00,23.7,,3.6,70,51,14.9,12.9,1007.2,1017,0.9,1.76,7,2,14
108,서울,2020-09-23 17:00,22.7,,4.6,50,51,14,12,1007.2,1017.1,1,1.25,7,1,16
108,서울,2020-09-23 18:00,21.1,,4.1,50,55,13.7,11.6,1007.6,1017.6,0.4,0.31,7,1,10
108,서울,2020-09-23 19:00,20.2,,3.5,50,57,13.5,11.4,1007.7,1017.7,0,0.03,8,4,59
108,서울,2020-09-23 20:00,19.6,,2.7,50,59,13.4,11.3,1008,1018,,,8,8,56
108,서울,2020-09-23 21:00,19.2,,2.6,50,60,13.3,11.2,1008.4,1018.4,,,7,7,40
108,서울,2020-09-23 22:00,19,,3.5,50,61,13.3,11.2,1008.3,1018.3,,,8,0,
108,서울,2020-09-23 23:00,18.8,,3.3,50,62,13.4,11.3,1008.1,1018.1,,,8,8,55
108,서울,2020-09-24 00:00,18.6,,3.5,70,62,13.2,11.1,1007.8,1017.8,,,8,8,
108,서울,2020-09-24 01:00,18.3,,3.2,70,62,12.9,10.8,1007.6,1017.6,,,8,8,56
108,서울,2020-09-24 02:00,18,,2.9,50,64,13.1,11,1007.3,1017.3,,,7,7,54
108,서울,2020-09-24 03:00,18,,3.3,50,63,12.9,10.8,1006.9,1016.9,,,8,8,38
108,서울,2020-09-24 04:00,17.7,,3.1,50,64,12.9,10.7,1006.7,1016.7,,,8,8,40
108,서울,2020-09-24 05:00,17.1,,3.3,50,67,13,10.9,1006.6,1016.7,,,4,4,42
108,서울,2020-09-24 06:00,16.9,,3.6,70,70,13.4,11.3,1006.7,1016.8,,,8,8,33
108,서울,2020-09-24 07:00,17,,3.5,50,70,13.5,11.4,1006.8,1016.9,0,0.06,8,2,44
108,서울,2020-09-24 08:00,18.4,,3.2,70,66,13.9,11.9,1006.7,1016.7,0.8,0.49,8,0,
108,서울,2020-09-24 09:00,20.3,,3.4,50,61,14.5,12.5,1006.8,1016.8,1,1.32,2,0,
108,서울,2020-09-24 10:00,22,,3.3,70,57,15,13,1006.7,1016.6,1,2.01,2,0,
108,서울,2020-09-24 11:00,23.5,,3.4,90,54,15.6,13.6,1006.2,1016,1,2.51,4,3,19
108,서울,2020-09-24 12:00,24.1,,4,70,53,15.9,13.9,1005.7,1015.5,0.9,2.62,6,4,13
108,서울,2020-09-24 13:00,24.5,,4.9,70,51,15.6,13.6,1005.1,1014.8,0.9,2.88,6,6,14
108,서울,2020-09-24 14:00,24.9,,4.7,50,51,16,14,1004.2,1014,0.7,2.56,7,7,14
108,서울,2020-09-24 15:00,24.7,,3.3,70,53,16.4,14.4,1003.7,1013.4,0.3,1.34,7,7,14
108,서울,2020-09-24 16:00,24.7,,3.8,50,51,15.8,13.8,1003.4,1013.1,0.5,1.28,7,5,15
108,서울,2020-09-24 17:00,24.1,,3.6,50,51,15.3,13.3,1003.4,1013.1,0.6,1.12,7,4,14
108,서울,2020-09-24 18:00,22.5,,3.8,50,55,15,13,1003.7,1013.5,0.3,0.32,6,1,15
108,서울,2020-09-24 19:00,21.3,,4.4,50,57,14.4,12.4,1003.6,1013.5,0,0.03,5,1,
108,서울,2020-09-24 20:00,20.4,,4.9,50,60,14.3,12.3,1004.1,1014.1,,,5,4,57
108,서울,2020-09-24 21:00,19.9,,2.9,70,60,13.8,11.8,1004.7,1014.7,,,8,8,38
108,서울,2020-09-24 22:00,19.6,,3.6,70,60,13.7,11.6,1004.6,1014.5,,,8,8,48
108,서울,2020-09-24 23:00,19.2,,2.1,50,61,13.5,11.4,1004.5,1014.4,,,8,8,46
108,서울,2020-09-25 00:00,18.7,,3,50,62,13.3,11.2,1004.2,1014.2,,,8,8,
108,서울,2020-09-25 01:00,18,,2.4,50,66,13.6,11.5,1004,1014,,,8,7,47
108,서울,2020-09-25 02:00,17.6,,0.2,0,67,13.4,11.3,1003.7,1013.7,,,6,5,45
108,서울,2020-09-25 03:00,17.1,,1.6,70,70,13.6,11.5,1003.2,1013.2,,,0,0,
108,서울,2020-09-25 04:00,16.7,,1.5,70,73,13.8,11.8,1003,1013.1,,,0,0,
108,서울,2020-09-25 05:00,16.6,,0.5,270,75,14.1,12.1,1003,1013.1,,,7,7,33
108,서울,2020-09-25 06:00,16.7,,1.3,230,77,14.6,12.6,1003.3,1013.4,,,9,9,33
108,서울,2020-09-25 07:00,16.9,,0.5,270,77,14.8,12.8,1003.7,1013.8,0,0.04,9,9,30
108,서울,2020-09-25 08:00,17.8,,0.6,290,76,15.5,13.5,1003.7,1013.7,0,0.27,9,9,30
108,서울,2020-09-25 09:00,19,,0.5,270,75,16.4,14.4,1003.7,1013.6,0,0.64,8,2,19
108,서울,2020-09-25 10:00,22.8,,3.3,50,62,17.2,15.1,1003.6,1013.4,1,2.39,7,1,19
108,서울,2020-09-25 11:00,23.6,,3.2,50,60,17.4,15.3,1003.1,1012.9,0.8,2.08,7,3,11
108,서울,2020-09-25 12:00,24.4,,3.5,50,56,17,15,1003,1012.7,0.6,2.01,7,6,12
108,서울,2020-09-25 13:00,24.4,,3.6,70,55,16.7,14.7,1002.8,1012.5,0.2,1.49,7,7,14
108,서울,2020-09-25 14:00,24.5,,4,50,53,16.2,14.2,1002.3,1012,0.2,1.41,8,8,15
108,서울,2020-09-25 15:00,24.9,,3.1,50,51,16,14,1002.1,1011.9,0.5,1.74,8,8,15
108,서울,2020-09-25 16:00,23.8,,3.8,50,52,15.3,13.3,1002.2,1012,0,0.55,6,6,15
108,서울,2020-09-25 17:00,23.2,,3,70,53,15,13,1002.7,1012.5,0.1,0.54,7,7,14
108,서울,2020-09-25 18:00,22.2,,3.3,70,57,15.2,13.2,1003.4,1013.3,0.1,0.21,2,2,18
108,서울,2020-09-25 19:00,21.2,,2.9,70,58,14.5,12.5,1003.8,1013.7,0,0.02,6,6,13
108,서울,2020-09-25 20:00,20.3,,3.6,70,58,13.7,11.7,1004.2,1014.2,,,2,,
108,서울,2020-09-25 21:00,19.5,,3.1,50,58,13.1,11,1005,1014.9,,,0,0,
108,서울,2020-09-25 22:00,18.6,,1.7,50,61,13,10.9,1005.6,1015.6,,,2,0,
108,서울,2020-09-25 23:00,17.7,,2.6,50,68,13.7,11.7,1005.6,1015.6,,,4,0,
108,서울,2020-09-26 00:00,17.1,,1.9,50,69,13.4,11.3,1005.5,1015.6,,,5,0,
108,서울,2020-09-26 01:00,16.7,,1.8,50,69,13,10.9,1005.4,1015.5,,,7,0,
108,서울,2020-09-26 02:00,16.6,,1.4,50,68,12.8,10.6,1005.4,1015.5,,,7,5,72
108,서울,2020-09-26 03:00,16.4,,0.8,270,70,13,10.9,1005.1,1015.2,,,7,0,
108,서울,2020-09-26 04:00,16.1,,0.6,360,70,12.8,10.6,1005.1,1015.2,,,6,0,
108,서울,2020-09-26 05:00,15.2,,0.8,50,76,13,10.9,1005.4,1015.6,,,6,0,
108,서울,2020-09-26 06:00,15,,0.7,20,77,13,10.9,1005.7,1015.9,,,7,0,
108,서울,2020-09-26 07:00,15,,1,270,79,13.4,11.3,1006.5,1016.7,0.1,0.05,7,0,
108,서울,2020-09-26 08:00,16.6,,0.7,50,73,13.7,11.7,1006.9,1017,0.8,0.66,7,0,
108,서울,2020-09-26 09:00,18.7,,3.3,50,64,13.7,11.7,1006.7,1016.7,0.7,0.96,7,0,
108,서울,2020-09-26 10:00,20.4,,2.5,50,58,13.8,11.8,1007.2,1017.2,0.9,1.51,6,0,
108,서울,2020-09-26 11:00,22.1,,2.8,50,53,14,12,1007,1016.9,1,2.52,3,0,
108,서울,2020-09-26 12:00,22.4,,2.8,70,54,14.6,12.6,1006.6,1016.5,0.6,1.84,6,6,14
108,서울,2020-09-26 13:00,23.9,,2.4,50,50,14.8,12.8,1006,1015.8,0.5,2.12,3,3,15
108,서울,2020-09-26 14:00,24,,4.5,50,47,13.9,11.9,1005.7,1015.5,0.5,1.83,6,6,16
108,서울,2020-09-26 15:00,24.8,,5.4,50,46,14.3,12.3,1005.7,1015.5,0.6,1.55,3,3,17
108,서울,2020-09-26 16:00,24.1,,4.1,70,46,13.7,11.7,1005.9,1015.7,0.6,1.4,3,3,17
108,서울,2020-09-26 17:00,23.3,,5.5,50,50,14.2,12.2,1006.1,1015.9,0.7,1,1,1,16
108,서울,2020-09-26 18:00,22,,4.6,50,52,13.7,11.6,1006.5,1016.4,1,0.45,0,0,
108,서울,2020-09-26 19:00,20.6,,2.3,70,57,13.7,11.7,1007,1017,0,0.03,2,0,
108,서울,2020-09-26 20:00,19.6,,2.1,50,62,14.1,12.1,1007.7,1017.6,,,1,0,
108,서울,2020-09-26 21:00,18.5,,2.6,50,66,14,12,1008.3,1018.3,,,0,0,
108,서울,2020-09-26 22:00,17.8,,1.9,50,69,14,12,1008.4,1018.5,,,3,0,
108,서울,2020-09-26 23:00,17.3,,2.9,50,71,13.9,11.9,1008.6,1018.7,,,2,0,
108,서울,2020-09-27 00:00,16.8,,2.2,50,71,13.6,11.5,1008.8,1018.9,,,2,2,
108,서울,2020-09-27 01:00,16.4,,2.6,50,73,13.6,11.5,1008.8,1018.9,,,5,0,
108,서울,2020-09-27 02:00,16.1,,1.8,50,74,13.5,11.4,1008.9,1019.1,,,1,0,
108,서울,2020-09-27 03:00,15.9,,2.2,70,76,13.7,11.6,1008.5,1018.7,,,0,0,
108,서울,2020-09-27 04:00,15.7,,2.1,70,75,13.3,11.2,1008.8,1019,,,1,1,35
108,서울,2020-09-27 05:00,15.4,,1.6,50,76,13.2,11.1,1009.1,1019.3,,,0,0,
108,서울,2020-09-27 06:00,15.3,,2.6,50,79,13.7,11.6,1009.6,1019.8,,,0,0,
108,서울,2020-09-27 07:00,15.3,,2.3,70,79,13.7,11.6,1009.5,1019.7,0.3,0.05,0,0,
108,서울,2020-09-27 08:00,17,,2.1,90,74,14.3,12.3,1009.8,1019.9,1,0.54,0,0,
108,서울,2020-09-27 09:00,19.5,,2.7,70,65,14.7,12.7,1010.1,1020.1,1,1.28,0,0,
108,서울,2020-09-27 10:00,21.1,,2.2,70,61,15.2,13.2,1010.1,1020.1,1,1.98,0,0,
108,서울,2020-09-27 11:00,22.3,,2.6,50,54,14.5,12.5,1009.9,1019.8,1,2.51,0,0,
108,서울,2020-09-27 12:00,23.8,,2.3,50,51,15,13,1009,1018.8,1,2.84,0,0,
108,서울,2020-09-27 13:00,24.6,,1.6,340,49,15.1,13.1,1008.3,1018.1,1,2.98,0,0,
108,서울,2020-09-27 14:00,25.5,,1.4,90,44,14.3,12.3,1007.5,1017.3,0.9,2.57,4,4,16
108,서울,2020-09-27 15:00,25.6,,1.9,360,44,14.4,12.4,1007,1016.8,0.5,1.51,3,3,10
108,서울,2020-09-27 16:00,25,,1.1,290,47,14.8,12.8,1006.9,1016.7,0.3,0.8,3,3,10
108,서울,2020-09-27 17:00,25.2,,2.9,290,47,15,13,1006.7,1016.5,0.8,1.05,6,6,17
108,서울,2020-09-27 18:00,23.7,,3.2,320,53,15.5,13.5,1006.9,1016.7,1,0.55,6,6,17
108,서울,2020-09-27 19:00,22.8,,3.2,340,56,15.5,13.5,1007.2,1017.1,0,0.04,6,1,18
108,서울,2020-09-27 20:00,21.7,,1.2,270,58,15,13,1007.6,1017.5,,,2,2,23
108,서울,2020-09-27 21:00,20.7,,2.7,290,66,16.1,14.1,1008.2,1018.2,,,0,0,
108,서울,2020-09-27 22:00,20.1,,1.5,290,68,16,14,1008.2,1018.2,,,2,0,
108,서울,2020-09-27 23:00,19.5,,0.3,0,70,15.8,13.8,1008.4,1018.4,,,0,0,
108,서울,2020-09-28 00:00,18.8,,0.5,20,72,15.6,13.6,1008.4,1018.4,,,0,0,
108,서울,2020-09-28 01:00,18.1,,1.2,360,76,15.7,13.7,1008.3,1018.3,,,0,0,
108,서울,2020-09-28 02:00,17.3,,1.8,20,77,15.2,13.2,1008.3,1018.4,,,0,0,
108,서울,2020-09-28 03:00,16.7,,1.7,50,79,15,13,1008.1,1018.2,,,0,0,
108,서울,2020-09-28 04:00,16.1,,1.8,50,82,15,13,1008.2,1018.4,,,0,0,
108,서울,2020-09-28 05:00,16,,1.4,50,84,15.2,13.2,1008.3,1018.5,,,0,0,
108,서울,2020-09-28 06:00,15.8,,2.5,50,86,15.4,13.4,1008.3,1018.5,,,0,0,
108,서울,2020-09-28 07:00,15.7,,2.2,50,85,15.1,13.1,1008.4,1018.6,0.2,0.05,0,0,
108,서울,2020-09-28 08:00,17,,2.1,50,82,15.8,13.8,1008.7,1018.8,1,0.49,0,0,
108,서울,2020-09-28 09:00,19.3,,2.1,50,72,16.1,14.1,1008.7,1018.7,1,1.24,0,0,
108,서울,2020-09-28 10:00,21.4,,2,50,67,17,15,1008.4,1018.3,1,1.94,0,0,
108,서울,2020-09-28 11:00,23.1,,1.8,50,60,16.9,14.9,1007.9,1017.7,1,2.45,0,0,
108,서울,2020-09-28 12:00,25,,1.7,160,54,17,15,1007.2,1017,1,2.79,3,3,13
108,서울,2020-09-28 13:00,24.8,,1.4,290,48,15,13,1006.6,1016.4,0.7,2.4,6,3,14
108,서울,2020-09-28 14:00,25.8,,2,20,46,15.2,13.2,1005.7,1015.5,0.7,2.1,7,4,16
108,서울,2020-09-28 15:00,26.3,,3.1,270,43,14.7,12.7,1005.1,1014.8,1,2.55,6,2,10
108,서울,2020-09-28 16:00,26.3,,1.9,290,44,15,13,1004.8,1014.5,1,1.89,5,2,16
108,서울,2020-09-28 17:00,24.8,,3.5,270,50,15.6,13.6,1004.8,1014.6,1,0.98,0,0,
108,서울,2020-09-28 18:00,23.4,,2.6,290,53,15.2,13.2,1004.6,1014.4,0.9,0.38,0,0,
108,서울,2020-09-28 19:00,22.2,,1.6,320,56,14.9,12.9,1004.5,1014.4,0,0.03,0,0,
108,서울,2020-09-28 20:00,21.3,,0.6,250,61,15.4,13.4,1004.3,1014.2,,,0,0,
108,서울,2020-09-28 21:00,20.2,,1.8,250,66,15.6,13.6,1004.7,1014.7,,,0,0,
108,서울,2020-09-28 22:00,19.7,,2.1,290,66,15.1,13.1,1005,1014.9,,,0,0,
108,서울,2020-09-28 23:00,19.1,,1.7,290,67,14.8,12.8,1005.1,1015.1,,,0,0,
108,서울,2020-09-29 00:00,19,,2,290,75,16.4,14.4,1005,1015,,,0,0,
108,서울,2020-09-29 01:00,18.4,,1.5,290,78,16.4,14.4,1004.8,1014.8,,,0,0,
108,서울,2020-09-29 02:00,17.8,,0.4,0,80,16.2,14.2,1004.5,1014.5,,,0,0,
108,서울,2020-09-29 03:00,17,,0.8,50,76,14.7,12.7,1004.2,1014.3,,,0,0,
108,서울,2020-09-29 04:00,16.5,,1,340,78,14.6,12.6,1003.9,1014,,,0,0,
108,서울,2020-09-29 05:00,16,,1.6,20,81,14.7,12.7,1003.7,1013.8,,,2,0,
108,서울,2020-09-29 06:00,15.5,,1.7,20,84,14.8,12.8,1003.7,1013.8,,,5,0,
108,서울,2020-09-29 07:00,15.4,,1.5,20,85,14.8,12.8,1003.7,1013.9,0,0.06,8,0,
108,서울,2020-09-29 08:00,16.3,,2.4,50,84,15.5,13.5,1003.7,1013.8,0.4,0.44,8,0,
108,서울,2020-09-29 09:00,17.8,,1.3,50,80,16.2,14.2,1003.4,1013.4,0.5,0.77,8,0,
108,서울,2020-09-29 10:00,20.1,,1.2,50,71,16.6,14.6,1002.9,1012.9,1,1.65,8,0,
108,서울,2020-09-29 11:00,22,,2.4,290,57,15,13,1002.2,1012.1,1,2.26,8,0,
108,서울,2020-09-29 12:00,22.9,,3.5,290,50,13.9,11.9,1001.5,1011.3,1,2.38,8,0,
108,서울,2020-09-29 13:00,22.5,,3,290,46,12.4,10.2,1000.6,1010.4,0.4,1.77,9,0,
108,서울,2020-09-29 14:00,22.7,,2,290,49,13.5,11.4,1000.2,1010,0.3,1.57,10,0,
108,서울,2020-09-29 15:00,23.2,,2.2,290,48,13.6,11.5,999.8,1009.6,0.4,1.46,10,0,
108,서울,2020-09-29 16:00,23.7,,3.5,20,51,14.9,12.9,999.5,1009.2,0.7,1.35,9,0,
108,서울,2020-09-29 17:00,22.7,,2.8,290,52,14.3,12.3,999.7,1009.5,0.6,0.89,9,0,
108,서울,2020-09-29 18:00,21.8,,2.4,270,56,14.6,12.6,999.8,1009.6,0,0.23,9,0,
108,서울,2020-09-29 19:00,21.1,,2.1,250,61,15.2,13.2,1000,1009.9,0,0.01,9,9,63
108,서울,2020-09-29 20:00,20.5,,1.5,270,67,16.1,14.1,1000.2,1010.1,,,7,7,62
108,서울,2020-09-29 21:00,19.9,,1.8,290,70,16.2,14.2,1000.3,1010.3,,,8,0,
108,서울,2020-09-29 22:00,19.5,,1.3,320,71,16,14,1000.5,1010.4,,,8,8,62
108,서울,2020-09-29 23:00,19.2,,1.3,290,74,16.4,14.4,1000.3,1010.2,,,7,6,57
108,서울,2020-09-30 00:00,18.8,,1.7,290,77,16.6,14.6,1000.3,1010.2,,,6,0,
108,서울,2020-09-30 01:00,18.4,,0.4,0,78,16.4,14.4,1000.1,1010,,,8,8,57
108,서울,2020-09-30 02:00,18.2,,1.5,290,81,16.8,14.8,1000.4,1010.4,,,6,6,56
108,서울,2020-09-30 03:00,17.8,,1.9,20,82,16.6,14.6,1000.2,1010.2,,,8,0,
108,서울,2020-09-30 04:00,17.3,,1.1,50,82,16.1,14.1,1000,1010,,,6,0,
108,서울,2020-09-30 05:00,16.8,,1.3,20,85,16.2,14.2,999.9,1009.9,,,8,0,
108,서울,2020-09-30 06:00,16.5,,1.1,50,86,16.1,14.1,1000.2,1010.3,,,8,0,
108,서울,2020-09-30 07:00,16.2,,2.1,20,87,16,14,1000.5,1010.6,0,0.03,4,0,
108,서울,2020-09-30 08:00,16.9,,2.4,50,89,17,15,1001,1011,0,0.27,6,0,
108,서울,2020-09-30 09:00,18.5,,1.2,70,82,17.4,15.3,1001.4,1011.3,0.4,0.73,6,1,19
108,서울,2020-09-30 10:00,20.6,,2.1,70,70,16.9,14.9,1001.5,1011.4,0.8,1.57,7,7,47
108,서울,2020-09-30 11:00,22.3,,2.4,50,64,17.2,15.1,1001.1,1010.9,0.7,2.07,7,7,47
108,서울,2020-09-30 12:00,23.5,,2.8,20,59,17,15,1000.8,1010.6,0.8,2.29,5,2,10
108,서울,2020-09-30 13:00,24.7,,1.7,110,52,16.1,14.1,1000.2,1009.9,0.8,2.46,2,2,10
108,서울,2020-09-30 14:00,25.6,,1.6,180,50,16.3,14.3,999.7,1009.4,1,2.63,4,3,10
108,서울,2020-09-30 15:00,24.5,,2.3,360,52,15.9,13.9,999.3,1009,0.4,1.27,9,6,10
108,서울,2020-09-30 16:00,23.7,0,2.2,250,58,16.9,14.9,999.3,1009,0,0.43,9,9,10
108,서울,2020-09-30 17:00,20.9,4.1,2.2,230,81,20,17.5,999.7,1009.6,0,0.18,9,9,9
108,서울,2020-09-30 18:00,20.7,0.2,1.9,360,82,20,17.5,999.9,1009.8,0,0.07,8,8,10
108,서울,2020-09-30 19:00,19,29.5,2.7,160,90,19.7,17.3,1000.8,1010.7,0,0,10,9,5
108,서울,2020-09-30 20:00,18.4,4.5,1.9,360,91,19.1,16.8,1000.6,1010.5,,,5,5,19
108,서울,2020-09-30 21:00,18.2,,0.7,290,91,19,16.7,1001.3,1011.3,,,7,7,10
108,서울,2020-09-30 22:00,17.6,,1.5,20,92,18.4,16.2,1001.5,1011.5,,,6,2,16
108,서울,2020-09-30 23:00,17.1,,2.2,20,92,17.8,15.7,1001.8,1011.8,,,4,0,
108,서울,2020-10-01 00:00,16.8,,1.9,50,90,17.2,15.1,1001.8,1011.9,,,6,6,
108,서울,2020-10-01 01:00,16.5,,2.6,50,88,16.4,14.4,1001.8,1011.9,,,5,2,
108,서울,2020-10-01 02:00,16.2,,2.3,50,87,16,14,1002,1012.1,,,4,0,
108,서울,2020-10-01 03:00,16.2,,2.1,70,88,16.2,14.2,1002.3,1012.4,,,4,4,14
108,서울,2020-10-01 04:00,16.2,,1.8,50,85,15.6,13.6,1002.1,1012.2,,,3,3,16
108,서울,2020-10-01 05:00,15.9,,1.9,70,86,15.5,13.5,1002.5,1012.6,,,2,2,10
108,서울,2020-10-01 06:00,15.7,,3,50,87,15.5,13.5,1002.6,1012.7,,,0,0,
108,서울,2020-10-01 07:00,15.8,,1.7,50,87,15.6,13.6,1003.3,1013.4,0,0.03,5,5,11
108,서울,2020-10-01 08:00,16.6,,2.3,50,84,15.8,13.8,1003.9,1014,0.1,0.29,6,6,10
108,서울,2020-10-01 09:00,17.9,,1.6,50,80,16.3,14.3,1004.4,1014.4,0.4,0.76,8,5,11
108,서울,2020-10-01 10:00,19.4,,2.1,110,74,16.6,14.6,1004.5,1014.4,0.3,1.27,8,7,8
108,서울,2020-10-01 11:00,20.2,,1.9,140,71,16.7,14.7,1004.6,1014.6,0,1.09,8,8,8
108,서울,2020-10-01 12:00,20.7,,2.3,200,68,16.5,14.5,1004.1,1014,0.2,1.25,8,8,9
108,서울,2020-10-01 13:00,22,,2.9,160,66,17.4,15.3,1003.1,1013,0.3,1.48,7,7,10
108,서울,2020-10-01 14:00,22.7,,2.4,160,65,17.8,15.7,1002.3,1012.1,0.5,1.82,7,7,10
108,서울,2020-10-01 15:00,23.4,,1.5,110,61,17.5,15.4,1002.5,1012.3,0.7,1.67,6,6,11
108,서울,2020-10-01 16:00,22.6,,2.8,200,62,16.9,14.9,1002.3,1012.1,0,0.48,8,8,12
108,서울,2020-10-01 17:00,21.5,,4.4,230,66,16.8,14.8,1002.8,1012.7,0,0.5,7,4,9
108,서울,2020-10-01 18:00,20.5,,2.6,250,69,16.6,14.6,1003.1,1013,0,0.23,6,0,
108,서울,2020-10-01 19:00,19.5,,2.4,250,71,16,14,1003.5,1013.4,0,0.02,5,3,
108,서울,2020-10-01 20:00,18.9,,1.4,200,73,15.9,13.9,1003.7,1013.6,,,5,5,60
108,서울,2020-10-01 21:00,18.4,,2.1,230,71,15,13,1003.9,1013.9,,,7,2,35
108,서울,2020-10-01 22:00,18,,1,250,74,15.2,13.2,1003.9,1013.9,,,8,8,56
108,서울,2020-10-01 23:00,17.9,,0.8,90,75,15.3,13.3,1004,1014,,,10,10,56
108,서울,2020-10-02 00:00,17.5,,1.2,160,75,15,13,1003.9,1013.9,,,5,4,
108,서울,2020-10-02 01:00,17.2,,1.3,230,78,15.3,13.3,1004.2,1014.3,,,2,2,17
108,서울,2020-10-02 02:00,16.7,,1.1,180,81,15.4,13.4,1004.7,1014.8,,,2,1,8
108,서울,2020-10-02 03:00,16.5,,1.6,160,81,15.2,13.2,1004.1,1014.2,,,8,8,38
108,서울,2020-10-02 04:00,16.4,,0.8,90,84,15.6,13.6,1003.9,1014,,,7,7,35
108,서울,2020-10-02 05:00,16.4,,0.7,90,84,15.6,13.6,1004,1014.1,,,9,2,8
108,서울,2020-10-02 06:00,16.6,,1.1,50,84,15.8,13.8,1004.2,1014.3,,,9,9,35
108,서울,2020-10-02 07:00,16.6,,1,90,85,16,14,1004.6,1014.7,0,0.03,8,6,10
108,서울,2020-10-02 08:00,17.6,,0.9,160,82,16.4,14.4,1004.7,1014.7,0.7,0.43,9,9,10
108,서울,2020-10-02 09:00,19.1,,3,180,78,17.2,15.1,1005,1014.9,0.2,0.66,8,8,7
108,서울,2020-10-02 10:00,19.4,,2.7,180,76,17,15,1004.8,1014.7,0,0.48,7,7,7
108,서울,2020-10-02 11:00,21.5,,3.8,180,69,17.6,15.5,1004.4,1014.3,0.7,1.94,7,7,8
108,서울,2020-10-02 12:00,21.8,,3.9,230,65,16.9,14.9,1004.5,1014.4,0.3,1.6,9,9,10
108,서울,2020-10-02 13:00,21.3,,4.2,230,65,16.4,14.4,1004.2,1014.1,0,0.48,10,7,10
108,서울,2020-10-02 14:00,20.9,,3.7,200,67,16.5,14.5,1003.9,1013.8,0,0.15,10,8,10
108,서울,2020-10-02 15:00,19.9,0,2.4,200,77,17.8,15.7,1004.2,1014.2,0,0.12,10,8,7
108,서울,2020-10-02 16:00,19.8,,2.8,180,80,18.4,16.2,1004.2,1014.2,0,0.17,10,8,6
108,서울,2020-10-02 17:00,20.1,,1.8,180,81,19,16.7,1004.3,1014.3,0,0.2,10,9,6
108,서울,2020-10-02 18:00,20.1,,0.9,180,80,18.8,16.5,1004.5,1014.5,0,0.07,10,8,6
